"clutch_code","egg_number","area","unique_egg_ID","pupal_treatment","emergence_date","sex","adultID","weight","mateID","clutchID","age","green_eggs","orange_eggs","clutch_size","eggs_photographed","X.x","larval_treatment","egg_mean_1B","egg_mean_2A","notes.y","egg_mean_1A","clutch_ID"
"9717",8,0.181,"9717_8","warm","11/9/2025","F","CTRL.WTH.60_P3_W",0.0205,"CTRL.WTH.1_P6_W","A.W.4","DONE",51,9,60,"DONE","second image only has 9 eggs because the rest were green and too shrivelled to photograph","ambient",NA,NA,"only 9 eggs in this image",0.202687541,"A.W.4"
"9717",9,0.253,"9717_9","warm","11/9/2025","F","CTRL.WTH.60_P3_W",0.0205,"CTRL.WTH.1_P6_W","A.W.4","DONE",51,9,60,"DONE","second image only has 9 eggs because the rest were green and too shrivelled to photograph","ambient",NA,NA,"only 9 eggs in this image",0.202687541,"A.W.4"
"WTH.1",1,0.182,"WTH.1_1","wild",NA,"F","WTH.1",NA,NA,NA,NA,0,87,87,NA,NA,"wild",NA,NA,NA,0.199804187,"WTH.1"
"WTH.1",2,0.213,"WTH.1_2","wild",NA,"F","WTH.1",NA,NA,NA,NA,0,87,87,NA,NA,"wild",NA,NA,NA,0.199804187,"WTH.1"
"WTH.1",3,0.22,"WTH.1_3","wild",NA,"F","WTH.1",NA,NA,NA,NA,0,87,87,NA,NA,"wild",NA,NA,NA,0.199804187,"WTH.1"
"WTH.1",4,0.207,"WTH.1_4","wild",NA,"F","WTH.1",NA,NA,NA,NA,0,87,87,NA,NA,"wild",NA,NA,NA,0.199804187,"WTH.1"
"WTH.1",5,0.194,"WTH.1_5","wild",NA,"F","WTH.1",NA,NA,NA,NA,0,87,87,NA,NA,"wild",NA,NA,NA,0.199804187,"WTH.1"
"WTH.1",6,0.191,"WTH.1_6","wild",NA,"F","WTH.1",NA,NA,NA,NA,0,87,87,NA,NA,"wild",NA,NA,NA,0.199804187,"WTH.1"
"WTH.1",7,0.181,"WTH.1_7","wild",NA,"F","WTH.1",NA,NA,NA,NA,0,87,87,NA,NA,"wild",NA,NA,NA,0.199804187,"WTH.1"
"WTH.1",8,0.197,"WTH.1_8","wild",NA,"F","WTH.1",NA,NA,NA,NA,0,87,87,NA,NA,"wild",NA,NA,NA,0.199804187,"WTH.1"
"WTH.1",9,0.183,"WTH.1_9","wild",NA,"F","WTH.1",NA,NA,NA,NA,0,87,87,NA,NA,"wild",NA,NA,NA,0.199804187,"WTH.1"
"WTH.1",10,0.232,"WTH.1_10","wild",NA,"F","WTH.1",NA,NA,NA,NA,0,87,87,NA,NA,"wild",NA,NA,NA,0.199804187,"WTH.1"
"WTH.2",1,0.177,"WTH.2_1","wild",NA,"F","WTH.2",NA,NA,NA,NA,1,110,111,NA,NA,"wild",NA,NA,NA,0.203247619,"WTH.2"
"WTH.2",2,0.19,"WTH.2_2","wild",NA,"F","WTH.2",NA,NA,NA,NA,1,110,111,NA,NA,"wild",NA,NA,NA,0.203247619,"WTH.2"
"WTH.2",3,0.188,"WTH.2_3","wild",NA,"F","WTH.2",NA,NA,NA,NA,1,110,111,NA,NA,"wild",NA,NA,NA,0.203247619,"WTH.2"
"WTH.2",4,0.218,"WTH.2_4","wild",NA,"F","WTH.2",NA,NA,NA,NA,1,110,111,NA,NA,"wild",NA,NA,NA,0.203247619,"WTH.2"
"WTH.2",5,0.209,"WTH.2_5","wild",NA,"F","WTH.2",NA,NA,NA,NA,1,110,111,NA,NA,"wild",NA,NA,NA,0.203247619,"WTH.2"
"WTH.2",6,0.218,"WTH.2_6","wild",NA,"F","WTH.2",NA,NA,NA,NA,1,110,111,NA,NA,"wild",NA,NA,NA,0.203247619,"WTH.2"
"WTH.2",7,0.192,"WTH.2_7","wild",NA,"F","WTH.2",NA,NA,NA,NA,1,110,111,NA,NA,"wild",NA,NA,NA,0.203247619,"WTH.2"
"WTH.2",8,0.225,"WTH.2_8","wild",NA,"F","WTH.2",NA,NA,NA,NA,1,110,111,NA,NA,"wild",NA,NA,NA,0.203247619,"WTH.2"
"WTH.2",9,0.207,"WTH.2_9","wild",NA,"F","WTH.2",NA,NA,NA,NA,1,110,111,NA,NA,"wild",NA,NA,NA,0.203247619,"WTH.2"
"WTH.2",10,0.209,"WTH.2_10","wild",NA,"F","WTH.2",NA,NA,NA,NA,1,110,111,NA,NA,"wild",NA,NA,NA,0.203247619,"WTH.2"
"WTH.3",1,0.247,"WTH.3_1","wild",NA,"F","WTH.3",NA,NA,NA,NA,0,36,36,NA,NA,"wild",NA,NA,NA,0.229459758,"WTH.3"
"WTH.3",2,0.221,"WTH.3_2","wild",NA,"F","WTH.3",NA,NA,NA,NA,0,36,36,NA,NA,"wild",NA,NA,NA,0.229459758,"WTH.3"
"WTH.3",3,0.225,"WTH.3_3","wild",NA,"F","WTH.3",NA,NA,NA,NA,0,36,36,NA,NA,"wild",NA,NA,NA,0.229459758,"WTH.3"
"WTH.3",4,0.223,"WTH.3_4","wild",NA,"F","WTH.3",NA,NA,NA,NA,0,36,36,NA,NA,"wild",NA,NA,NA,0.229459758,"WTH.3"
"WTH.3",5,0.242,"WTH.3_5","wild",NA,"F","WTH.3",NA,NA,NA,NA,0,36,36,NA,NA,"wild",NA,NA,NA,0.229459758,"WTH.3"
"WTH.3",6,0.24,"WTH.3_6","wild",NA,"F","WTH.3",NA,NA,NA,NA,0,36,36,NA,NA,"wild",NA,NA,NA,0.229459758,"WTH.3"
"WTH.3",7,0.225,"WTH.3_7","wild",NA,"F","WTH.3",NA,NA,NA,NA,0,36,36,NA,NA,"wild",NA,NA,NA,0.229459758,"WTH.3"
"WTH.3",8,0.219,"WTH.3_8","wild",NA,"F","WTH.3",NA,NA,NA,NA,0,36,36,NA,NA,"wild",NA,NA,NA,0.229459758,"WTH.3"
"WTH.3",9,0.231,"WTH.3_9","wild",NA,"F","WTH.3",NA,NA,NA,NA,0,36,36,NA,NA,"wild",NA,NA,NA,0.229459758,"WTH.3"
"WTH.3",10,0.222,"WTH.3_10","wild",NA,"F","WTH.3",NA,NA,NA,NA,0,36,36,NA,NA,"wild",NA,NA,NA,0.229459758,"WTH.3"
"WTH.5",1,0.239,"WTH.5_1","wild",NA,"F","WTH.5",NA,NA,NA,NA,1,253,254,NA,NA,"wild",NA,NA,NA,0.201881894,"WTH.5"
"WTH.5",2,0.208,"WTH.5_2","wild",NA,"F","WTH.5",NA,NA,NA,NA,1,253,254,NA,NA,"wild",NA,NA,NA,0.201881894,"WTH.5"
"WTH.5",3,0.179,"WTH.5_3","wild",NA,"F","WTH.5",NA,NA,NA,NA,1,253,254,NA,NA,"wild",NA,NA,NA,0.201881894,"WTH.5"
"WTH.5",4,0.19,"WTH.5_4","wild",NA,"F","WTH.5",NA,NA,NA,NA,1,253,254,NA,NA,"wild",NA,NA,NA,0.201881894,"WTH.5"
"WTH.5",5,0.205,"WTH.5_5","wild",NA,"F","WTH.5",NA,NA,NA,NA,1,253,254,NA,NA,"wild",NA,NA,NA,0.201881894,"WTH.5"
"WTH.5",6,0.202,"WTH.5_6","wild",NA,"F","WTH.5",NA,NA,NA,NA,1,253,254,NA,NA,"wild",NA,NA,NA,0.201881894,"WTH.5"
"WTH.5",7,0.202,"WTH.5_7","wild",NA,"F","WTH.5",NA,NA,NA,NA,1,253,254,NA,NA,"wild",NA,NA,NA,0.201881894,"WTH.5"
"WTH.5",8,0.176,"WTH.5_8","wild",NA,"F","WTH.5",NA,NA,NA,NA,1,253,254,NA,NA,"wild",NA,NA,NA,0.201881894,"WTH.5"
"WTH.5",9,0.192,"WTH.5_9","wild",NA,"F","WTH.5",NA,NA,NA,NA,1,253,254,NA,NA,"wild",NA,NA,NA,0.201881894,"WTH.5"
"WTH.5",10,0.226,"WTH.5_10","wild",NA,"F","WTH.5",NA,NA,NA,NA,1,253,254,NA,NA,"wild",NA,NA,NA,0.201881894,"WTH.5"
"WTH.6",1,0.226,"WTH.6_1","wild",NA,"F","WTH.6",NA,NA,NA,NA,0,164,164,NA,NA,"wild",NA,NA,NA,0.212846927,"WTH.6"
"WTH.6",2,0.217,"WTH.6_2","wild",NA,"F","WTH.6",NA,NA,NA,NA,0,164,164,NA,NA,"wild",NA,NA,NA,0.212846927,"WTH.6"
"WTH.6",3,0.221,"WTH.6_3","wild",NA,"F","WTH.6",NA,NA,NA,NA,0,164,164,NA,NA,"wild",NA,NA,NA,0.212846927,"WTH.6"
"WTH.6",4,0.198,"WTH.6_4","wild",NA,"F","WTH.6",NA,NA,NA,NA,0,164,164,NA,NA,"wild",NA,NA,NA,0.212846927,"WTH.6"
"WTH.6",5,0.202,"WTH.6_5","wild",NA,"F","WTH.6",NA,NA,NA,NA,0,164,164,NA,NA,"wild",NA,NA,NA,0.212846927,"WTH.6"
"WTH.6",6,0.223,"WTH.6_6","wild",NA,"F","WTH.6",NA,NA,NA,NA,0,164,164,NA,NA,"wild",NA,NA,NA,0.212846927,"WTH.6"
"WTH.6",7,0.237,"WTH.6_7","wild",NA,"F","WTH.6",NA,NA,NA,NA,0,164,164,NA,NA,"wild",NA,NA,NA,0.212846927,"WTH.6"
"WTH.6",8,0.19,"WTH.6_8","wild",NA,"F","WTH.6",NA,NA,NA,NA,0,164,164,NA,NA,"wild",NA,NA,NA,0.212846927,"WTH.6"
"WTH.6",9,0.199,"WTH.6_9","wild",NA,"F","WTH.6",NA,NA,NA,NA,0,164,164,NA,NA,"wild",NA,NA,NA,0.212846927,"WTH.6"
"WTH.6",10,0.216,"WTH.6_10","wild",NA,"F","WTH.6",NA,NA,NA,NA,0,164,164,NA,NA,"wild",NA,NA,NA,0.212846927,"WTH.6"
"WTH.8",1,0.202,"WTH.8_1","wild",NA,"F","WTH.8",NA,NA,NA,NA,14,267,281,NA,NA,"wild",NA,NA,NA,0.213717213,"WTH.8"
"WTH.8",2,0.214,"WTH.8_2","wild",NA,"F","WTH.8",NA,NA,NA,NA,14,267,281,NA,NA,"wild",NA,NA,NA,0.213717213,"WTH.8"
"WTH.8",3,0.24,"WTH.8_3","wild",NA,"F","WTH.8",NA,NA,NA,NA,14,267,281,NA,NA,"wild",NA,NA,NA,0.213717213,"WTH.8"
"WTH.8",4,0.209,"WTH.8_4","wild",NA,"F","WTH.8",NA,NA,NA,NA,14,267,281,NA,NA,"wild",NA,NA,NA,0.213717213,"WTH.8"
"WTH.8",5,0.223,"WTH.8_5","wild",NA,"F","WTH.8",NA,NA,NA,NA,14,267,281,NA,NA,"wild",NA,NA,NA,0.213717213,"WTH.8"
"WTH.8",6,0.213,"WTH.8_6","wild",NA,"F","WTH.8",NA,NA,NA,NA,14,267,281,NA,NA,"wild",NA,NA,NA,0.213717213,"WTH.8"
"WTH.8",7,0.208,"WTH.8_7","wild",NA,"F","WTH.8",NA,NA,NA,NA,14,267,281,NA,NA,"wild",NA,NA,NA,0.213717213,"WTH.8"
"WTH.8",8,0.23,"WTH.8_8","wild",NA,"F","WTH.8",NA,NA,NA,NA,14,267,281,NA,NA,"wild",NA,NA,NA,0.213717213,"WTH.8"
"WTH.8",9,0.189,"WTH.8_9","wild",NA,"F","WTH.8",NA,NA,NA,NA,14,267,281,NA,NA,"wild",NA,NA,NA,0.213717213,"WTH.8"
"WTH.8",10,0.209,"WTH.8_10","wild",NA,"F","WTH.8",NA,NA,NA,NA,14,267,281,NA,NA,"wild",NA,NA,NA,0.213717213,"WTH.8"
"WTH.9",1,0.19,"WTH.9_1","wild",NA,"F","WTH.9",NA,NA,NA,NA,11,48,59,NA,NA,"wild",NA,NA,NA,0.202450431,"WTH.9"
"WTH.9",2,0.228,"WTH.9_2","wild",NA,"F","WTH.9",NA,NA,NA,NA,11,48,59,NA,NA,"wild",NA,NA,NA,0.202450431,"WTH.9"
"WTH.9",3,0.187,"WTH.9_3","wild",NA,"F","WTH.9",NA,NA,NA,NA,11,48,59,NA,NA,"wild",NA,NA,NA,0.202450431,"WTH.9"
"WTH.9",4,0.227,"WTH.9_4","wild",NA,"F","WTH.9",NA,NA,NA,NA,11,48,59,NA,NA,"wild",NA,NA,NA,0.202450431,"WTH.9"
"WTH.9",5,0.203,"WTH.9_5","wild",NA,"F","WTH.9",NA,NA,NA,NA,11,48,59,NA,NA,"wild",NA,NA,NA,0.202450431,"WTH.9"
"WTH.9",6,0.206,"WTH.9_6","wild",NA,"F","WTH.9",NA,NA,NA,NA,11,48,59,NA,NA,"wild",NA,NA,NA,0.202450431,"WTH.9"
"WTH.9",7,0.202,"WTH.9_7","wild",NA,"F","WTH.9",NA,NA,NA,NA,11,48,59,NA,NA,"wild",NA,NA,NA,0.202450431,"WTH.9"
"WTH.9",8,0.195,"WTH.9_8","wild",NA,"F","WTH.9",NA,NA,NA,NA,11,48,59,NA,NA,"wild",NA,NA,NA,0.202450431,"WTH.9"
"WTH.9",9,0.183,"WTH.9_9","wild",NA,"F","WTH.9",NA,NA,NA,NA,11,48,59,NA,NA,"wild",NA,NA,NA,0.202450431,"WTH.9"
"WTH.9",10,0.204,"WTH.9_10","wild",NA,"F","WTH.9",NA,NA,NA,NA,11,48,59,NA,NA,"wild",NA,NA,NA,0.202450431,"WTH.9"
"WTH.10",1,0.171,"WTH.10_1","wild",NA,"F","WTH.10",NA,NA,NA,NA,0,386,386,NA,NA,"wild",NA,NA,NA,0.175243068,"WTH.10"
"WTH.10",2,0.177,"WTH.10_2","wild",NA,"F","WTH.10",NA,NA,NA,NA,0,386,386,NA,NA,"wild",NA,NA,NA,0.175243068,"WTH.10"
"WTH.10",3,0.184,"WTH.10_3","wild",NA,"F","WTH.10",NA,NA,NA,NA,0,386,386,NA,NA,"wild",NA,NA,NA,0.175243068,"WTH.10"
"WTH.10",4,0.201,"WTH.10_4","wild",NA,"F","WTH.10",NA,NA,NA,NA,0,386,386,NA,NA,"wild",NA,NA,NA,0.175243068,"WTH.10"
"WTH.10",5,0.183,"WTH.10_5","wild",NA,"F","WTH.10",NA,NA,NA,NA,0,386,386,NA,NA,"wild",NA,NA,NA,0.175243068,"WTH.10"
"WTH.10",6,0.188,"WTH.10_6","wild",NA,"F","WTH.10",NA,NA,NA,NA,0,386,386,NA,NA,"wild",NA,NA,NA,0.175243068,"WTH.10"
"WTH.10",7,0.177,"WTH.10_7","wild",NA,"F","WTH.10",NA,NA,NA,NA,0,386,386,NA,NA,"wild",NA,NA,NA,0.175243068,"WTH.10"
"WTH.10",8,0.169,"WTH.10_8","wild",NA,"F","WTH.10",NA,NA,NA,NA,0,386,386,NA,NA,"wild",NA,NA,NA,0.175243068,"WTH.10"
"WTH.10",9,0.157,"WTH.10_9","wild",NA,"F","WTH.10",NA,NA,NA,NA,0,386,386,NA,NA,"wild",NA,NA,NA,0.175243068,"WTH.10"
"WTH.10",10,0.146,"WTH.10_10","wild",NA,"F","WTH.10",NA,NA,NA,NA,0,386,386,NA,NA,"wild",NA,NA,NA,0.175243068,"WTH.10"
"WTH.11",1,0.218,"WTH.11_1","wild",NA,"F","WTH.11",NA,NA,NA,NA,0,52,52,NA,NA,"wild",NA,NA,NA,0.21252984,"WTH.11"
"WTH.11",2,0.211,"WTH.11_2","wild",NA,"F","WTH.11",NA,NA,NA,NA,0,52,52,NA,NA,"wild",NA,NA,NA,0.21252984,"WTH.11"
"WTH.11",3,0.22,"WTH.11_3","wild",NA,"F","WTH.11",NA,NA,NA,NA,0,52,52,NA,NA,"wild",NA,NA,NA,0.21252984,"WTH.11"
"WTH.11",4,0.22,"WTH.11_4","wild",NA,"F","WTH.11",NA,NA,NA,NA,0,52,52,NA,NA,"wild",NA,NA,NA,0.21252984,"WTH.11"
"WTH.11",5,0.203,"WTH.11_5","wild",NA,"F","WTH.11",NA,NA,NA,NA,0,52,52,NA,NA,"wild",NA,NA,NA,0.21252984,"WTH.11"
"WTH.11",6,0.197,"WTH.11_6","wild",NA,"F","WTH.11",NA,NA,NA,NA,0,52,52,NA,NA,"wild",NA,NA,NA,0.21252984,"WTH.11"
"WTH.11",7,0.224,"WTH.11_7","wild",NA,"F","WTH.11",NA,NA,NA,NA,0,52,52,NA,NA,"wild",NA,NA,NA,0.21252984,"WTH.11"
"WTH.11",8,0.219,"WTH.11_8","wild",NA,"F","WTH.11",NA,NA,NA,NA,0,52,52,NA,NA,"wild",NA,NA,NA,0.21252984,"WTH.11"
"WTH.11",9,0.207,"WTH.11_9","wild",NA,"F","WTH.11",NA,NA,NA,NA,0,52,52,NA,NA,"wild",NA,NA,NA,0.21252984,"WTH.11"
"WTH.11",10,0.207,"WTH.11_10","wild",NA,"F","WTH.11",NA,NA,NA,NA,0,52,52,NA,NA,"wild",NA,NA,NA,0.21252984,"WTH.11"
"WTH.12",1,0.204,"WTH.12_1","wild",NA,"F","WTH.12",NA,NA,NA,NA,0,318,318,NA,NA,"wild",NA,NA,NA,0.201404464,"WTH.12"
"WTH.12",2,0.209,"WTH.12_2","wild",NA,"F","WTH.12",NA,NA,NA,NA,0,318,318,NA,NA,"wild",NA,NA,NA,0.201404464,"WTH.12"
"WTH.12",3,0.241,"WTH.12_3","wild",NA,"F","WTH.12",NA,NA,NA,NA,0,318,318,NA,NA,"wild",NA,NA,NA,0.201404464,"WTH.12"
"WTH.12",4,0.177,"WTH.12_4","wild",NA,"F","WTH.12",NA,NA,NA,NA,0,318,318,NA,NA,"wild",NA,NA,NA,0.201404464,"WTH.12"
"WTH.12",5,0.202,"WTH.12_5","wild",NA,"F","WTH.12",NA,NA,NA,NA,0,318,318,NA,NA,"wild",NA,NA,NA,0.201404464,"WTH.12"
"WTH.12",6,0.185,"WTH.12_6","wild",NA,"F","WTH.12",NA,NA,NA,NA,0,318,318,NA,NA,"wild",NA,NA,NA,0.201404464,"WTH.12"
"WTH.12",7,0.212,"WTH.12_7","wild",NA,"F","WTH.12",NA,NA,NA,NA,0,318,318,NA,NA,"wild",NA,NA,NA,0.201404464,"WTH.12"
"WTH.12",8,0.191,"WTH.12_8","wild",NA,"F","WTH.12",NA,NA,NA,NA,0,318,318,NA,NA,"wild",NA,NA,NA,0.201404464,"WTH.12"
"WTH.12",9,0.198,"WTH.12_9","wild",NA,"F","WTH.12",NA,NA,NA,NA,0,318,318,NA,NA,"wild",NA,NA,NA,0.201404464,"WTH.12"
"WTH.12",10,0.195,"WTH.12_10","wild",NA,"F","WTH.12",NA,NA,NA,NA,0,318,318,NA,NA,"wild",NA,NA,NA,0.201404464,"WTH.12"
"WTH.13",1,0.219,"WTH.13_1","wild",NA,"F","WTH.13",NA,NA,NA,NA,0,37,37,NA,NA,"wild",NA,NA,NA,0.220254991,"WTH.13"
"WTH.13",2,0.221,"WTH.13_2","wild",NA,"F","WTH.13",NA,NA,NA,NA,0,37,37,NA,NA,"wild",NA,NA,NA,0.220254991,"WTH.13"
"WTH.13",3,0.225,"WTH.13_3","wild",NA,"F","WTH.13",NA,NA,NA,NA,0,37,37,NA,NA,"wild",NA,NA,NA,0.220254991,"WTH.13"
"WTH.13",4,0.211,"WTH.13_4","wild",NA,"F","WTH.13",NA,NA,NA,NA,0,37,37,NA,NA,"wild",NA,NA,NA,0.220254991,"WTH.13"
"WTH.13",5,0.222,"WTH.13_5","wild",NA,"F","WTH.13",NA,NA,NA,NA,0,37,37,NA,NA,"wild",NA,NA,NA,0.220254991,"WTH.13"
"WTH.13",6,0.231,"WTH.13_6","wild",NA,"F","WTH.13",NA,NA,NA,NA,0,37,37,NA,NA,"wild",NA,NA,NA,0.220254991,"WTH.13"
"WTH.13",7,0.22,"WTH.13_7","wild",NA,"F","WTH.13",NA,NA,NA,NA,0,37,37,NA,NA,"wild",NA,NA,NA,0.220254991,"WTH.13"
"WTH.13",8,0.217,"WTH.13_8","wild",NA,"F","WTH.13",NA,NA,NA,NA,0,37,37,NA,NA,"wild",NA,NA,NA,0.220254991,"WTH.13"
"WTH.13",9,0.218,"WTH.13_9","wild",NA,"F","WTH.13",NA,NA,NA,NA,0,37,37,NA,NA,"wild",NA,NA,NA,0.220254991,"WTH.13"
"WTH.13",10,0.219,"WTH.13_10","wild",NA,"F","WTH.13",NA,NA,NA,NA,0,37,37,NA,NA,"wild",NA,NA,NA,0.220254991,"WTH.13"
"WTH.14",1,0.188,"WTH.14_1","wild",NA,"F","WTH.14",NA,NA,NA,NA,0,8,8,NA,NA,"wild",NA,NA,NA,0.202431643,"WTH.14"
"WTH.14",2,0.214,"WTH.14_2","wild",NA,"F","WTH.14",NA,NA,NA,NA,0,8,8,NA,NA,"wild",NA,NA,NA,0.202431643,"WTH.14"
"WTH.14",3,0.205,"WTH.14_3","wild",NA,"F","WTH.14",NA,NA,NA,NA,0,8,8,NA,NA,"wild",NA,NA,NA,0.202431643,"WTH.14"
"WTH.15",1,0.215,"WTH.15_1","wild",NA,"F","WTH.15",NA,NA,NA,NA,0,21,21,NA,NA,"wild",NA,NA,NA,0.201787074,"WTH.15"
"WTH.15",2,0.214,"WTH.15_2","wild",NA,"F","WTH.15",NA,NA,NA,NA,0,21,21,NA,NA,"wild",NA,NA,NA,0.201787074,"WTH.15"
"WTH.15",3,0.202,"WTH.15_3","wild",NA,"F","WTH.15",NA,NA,NA,NA,0,21,21,NA,NA,"wild",NA,NA,NA,0.201787074,"WTH.15"
"WTH.15",4,0.198,"WTH.15_4","wild",NA,"F","WTH.15",NA,NA,NA,NA,0,21,21,NA,NA,"wild",NA,NA,NA,0.201787074,"WTH.15"
"WTH.15",5,0.201,"WTH.15_5","wild",NA,"F","WTH.15",NA,NA,NA,NA,0,21,21,NA,NA,"wild",NA,NA,NA,0.201787074,"WTH.15"
"WTH.15",6,0.211,"WTH.15_6","wild",NA,"F","WTH.15",NA,NA,NA,NA,0,21,21,NA,NA,"wild",NA,NA,NA,0.201787074,"WTH.15"
"WTH.15",7,0.2,"WTH.15_7","wild",NA,"F","WTH.15",NA,NA,NA,NA,0,21,21,NA,NA,"wild",NA,NA,NA,0.201787074,"WTH.15"
"WTH.15",8,0.175,"WTH.15_8","wild",NA,"F","WTH.15",NA,NA,NA,NA,0,21,21,NA,NA,"wild",NA,NA,NA,0.201787074,"WTH.15"
"WTH.15",9,0.193,"WTH.15_9","wild",NA,"F","WTH.15",NA,NA,NA,NA,0,21,21,NA,NA,"wild",NA,NA,NA,0.201787074,"WTH.15"
"WTH.15",10,0.209,"WTH.15_10","wild",NA,"F","WTH.15",NA,NA,NA,NA,0,21,21,NA,NA,"wild",NA,NA,NA,0.201787074,"WTH.15"
"WTH.17",1,0.188,"WTH.17_1","wild",NA,"F","WTH.17",NA,NA,NA,NA,0,16,16,NA,NA,"wild",NA,NA,NA,0.210666971,"WTH.17"
"WTH.17",2,0.212,"WTH.17_2","wild",NA,"F","WTH.17",NA,NA,NA,NA,0,16,16,NA,NA,"wild",NA,NA,NA,0.210666971,"WTH.17"
"WTH.17",3,0.195,"WTH.17_3","wild",NA,"F","WTH.17",NA,NA,NA,NA,0,16,16,NA,NA,"wild",NA,NA,NA,0.210666971,"WTH.17"
"WTH.17",4,0.236,"WTH.17_4","wild",NA,"F","WTH.17",NA,NA,NA,NA,0,16,16,NA,NA,"wild",NA,NA,NA,0.210666971,"WTH.17"
"WTH.17",5,0.227,"WTH.17_5","wild",NA,"F","WTH.17",NA,NA,NA,NA,0,16,16,NA,NA,"wild",NA,NA,NA,0.210666971,"WTH.17"
"WTH.17",6,0.239,"WTH.17_6","wild",NA,"F","WTH.17",NA,NA,NA,NA,0,16,16,NA,NA,"wild",NA,NA,NA,0.210666971,"WTH.17"
"WTH.17",7,0.2,"WTH.17_7","wild",NA,"F","WTH.17",NA,NA,NA,NA,0,16,16,NA,NA,"wild",NA,NA,NA,0.210666971,"WTH.17"
"WTH.17",8,0.199,"WTH.17_8","wild",NA,"F","WTH.17",NA,NA,NA,NA,0,16,16,NA,NA,"wild",NA,NA,NA,0.210666971,"WTH.17"
"WTH.17",9,0.199,"WTH.17_9","wild",NA,"F","WTH.17",NA,NA,NA,NA,0,16,16,NA,NA,"wild",NA,NA,NA,0.210666971,"WTH.17"
"WTH.17",10,0.21,"WTH.17_10","wild",NA,"F","WTH.17",NA,NA,NA,NA,0,16,16,NA,NA,"wild",NA,NA,NA,0.210666971,"WTH.17"
"WTH.18",1,0.249,"WTH.18_1","wild",NA,"F","WTH.18",NA,NA,NA,NA,0,12,12,NA,NA,"wild",NA,NA,NA,0.204655659,"WTH.18"
"WTH.18",2,0.178,"WTH.18_2","wild",NA,"F","WTH.18",NA,NA,NA,NA,0,12,12,NA,NA,"wild",NA,NA,NA,0.204655659,"WTH.18"
"WTH.18",3,0.177,"WTH.18_3","wild",NA,"F","WTH.18",NA,NA,NA,NA,0,12,12,NA,NA,"wild",NA,NA,NA,0.204655659,"WTH.18"
"WTH.18",4,0.19,"WTH.18_4","wild",NA,"F","WTH.18",NA,NA,NA,NA,0,12,12,NA,NA,"wild",NA,NA,NA,0.204655659,"WTH.18"
"WTH.18",5,0.188,"WTH.18_5","wild",NA,"F","WTH.18",NA,NA,NA,NA,0,12,12,NA,NA,"wild",NA,NA,NA,0.204655659,"WTH.18"
"WTH.18",6,0.211,"WTH.18_6","wild",NA,"F","WTH.18",NA,NA,NA,NA,0,12,12,NA,NA,"wild",NA,NA,NA,0.204655659,"WTH.18"
"WTH.18",7,0.209,"WTH.18_7","wild",NA,"F","WTH.18",NA,NA,NA,NA,0,12,12,NA,NA,"wild",NA,NA,NA,0.204655659,"WTH.18"
"WTH.18",8,0.203,"WTH.18_8","wild",NA,"F","WTH.18",NA,NA,NA,NA,0,12,12,NA,NA,"wild",NA,NA,NA,0.204655659,"WTH.18"
"WTH.18",9,0.241,"WTH.18_9","wild",NA,"F","WTH.18",NA,NA,NA,NA,0,12,12,NA,NA,"wild",NA,NA,NA,0.204655659,"WTH.18"
"WTH.18",10,0.202,"WTH.18_10","wild",NA,"F","WTH.18",NA,NA,NA,NA,0,12,12,NA,NA,"wild",NA,NA,NA,0.204655659,"WTH.18"
"WTH.19",1,0.218,"WTH.19_1","wild",NA,"F","WTH.19",NA,NA,NA,NA,2,143,145,NA,NA,"wild",NA,NA,NA,0.209661378,"WTH.19"
"WTH.19",2,0.209,"WTH.19_2","wild",NA,"F","WTH.19",NA,NA,NA,NA,2,143,145,NA,NA,"wild",NA,NA,NA,0.209661378,"WTH.19"
"WTH.19",3,0.204,"WTH.19_3","wild",NA,"F","WTH.19",NA,NA,NA,NA,2,143,145,NA,NA,"wild",NA,NA,NA,0.209661378,"WTH.19"
"WTH.19",4,0.215,"WTH.19_4","wild",NA,"F","WTH.19",NA,NA,NA,NA,2,143,145,NA,NA,"wild",NA,NA,NA,0.209661378,"WTH.19"
"WTH.19",5,0.21,"WTH.19_5","wild",NA,"F","WTH.19",NA,NA,NA,NA,2,143,145,NA,NA,"wild",NA,NA,NA,0.209661378,"WTH.19"
"WTH.19",6,0.218,"WTH.19_6","wild",NA,"F","WTH.19",NA,NA,NA,NA,2,143,145,NA,NA,"wild",NA,NA,NA,0.209661378,"WTH.19"
"WTH.19",7,0.205,"WTH.19_7","wild",NA,"F","WTH.19",NA,NA,NA,NA,2,143,145,NA,NA,"wild",NA,NA,NA,0.209661378,"WTH.19"
"WTH.19",8,0.214,"WTH.19_8","wild",NA,"F","WTH.19",NA,NA,NA,NA,2,143,145,NA,NA,"wild",NA,NA,NA,0.209661378,"WTH.19"
"WTH.19",9,0.205,"WTH.19_9","wild",NA,"F","WTH.19",NA,NA,NA,NA,2,143,145,NA,NA,"wild",NA,NA,NA,0.209661378,"WTH.19"
"WTH.19",10,0.199,"WTH.19_10","wild",NA,"F","WTH.19",NA,NA,NA,NA,2,143,145,NA,NA,"wild",NA,NA,NA,0.209661378,"WTH.19"
"WTH.20",1,0.2,"WTH.20_1","wild",NA,"F","WTH.20",NA,NA,NA,NA,0,66,66,NA,NA,"wild",NA,NA,NA,0.215286197,"WTH.20"
